"X1","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_picth_belt","skewness_roll_belt","skewness_roll_belt.1","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","skewness_pitch_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
15961,"pedro",1323095043,968323,"05/12/2011 14:24",829,120,25.8,-7.1,18,"8.452047","-1.630266","-1.276644",-4.9,20,"1.6",-7.1,18,"1.6",2.19,0.1,120.8,0.4,0.2,25.3,0.2,0,-5.4,0.6,0.35,-0.51,-0.03,-0.44,-25,66,-159,3,591,-362,88.1,-17.9,31.1,32,16.825,100.8395,17.1409,293.8091,-36.5186,7.1658,51.3492,-2.2216,21.4921,461.9106,1.98,-1.16,-0.59,246,62,192,531,238,390,0.57893,"-1.40641","-0.30711",1.10306,"-0.04340","-0.48577",-17.9,31.1,46,-44.9,-34.2,31,27,65.3,15,-1,24,133,-0.1976,37.2,138.3,-0.6,18.5,116.6,-0.6,18.72,21.69,0,10,0.2359,-0.6124,6.7889,46.0888,27.0427,4.6815,21.9165,129.1794,4.7606,22.6636,0.55,-0.16,-0.3,24,-1,98,529,-504,-34,123,25.5,103,"0.5945","-1.4756","#DIV/0!","-1.1873","-0.7119","#DIV/0!",57.2,179,"0.6",25.5,-179,"0.6",31.7,358,"0.00",36,14.99668,95.48837,123.21746,15182.54153,48.38605,8.62296,74.35551,40.16279,147.96137,21892.56811,0,2.14,0.18,28,324,-145,-516,741,684,"D"
15991,"carlitos",1323084329,964301,"05/12/2011 11:25",848,1.29,6.91,-93.1,3,"23.840830","0.769593","4.994194",-93,4,"-0.2",-93.4,3,"-0.2",0.4,0.037,1.0264,0.1568,0.0246,6.7436,0.5379,0.2894,-93.2472,0.1085,0.0118,0.06,0,0.02,-22,7,24,3,604,-314,62.2,-45.7,26.7,15,14.3628,62.0226,14.169,200.7595,-32.9309,18.471,341.1775,43.8592,21.7815,474.4354,-2.84,0.66,0.08,75,58,-108,756,-126,161,-1.12314,"0.56276","-0.49030",-0.41667,"-1.16284","0.26881",-9.9,65.9,24,-65,-14.3,8,55.06,80.2,16,43.8,17,109.7,-0.5574,51,144.8,2,-42.3,0,2,93.32,144.84,0,2,1.2075,63.7825,31.8501,1014.4281,8.9643,15.1705,230.1429,86.0674,30.8242,950.1338,0.1,0.27,-0.07,4,10,21,-520,334,-10,140,38.2,114,"-1.2789","-1.8716","#DIV/0!","-0.0088","0.2534","#DIV/0!",54.5,176,"-1.3",29.8,-178,"-1.3",24.7,354,"0.00",44,34.47678,-10.73585,146.93774,21590.69811,42.81887,7.92028,62.73079,-13.28302,129.81457,16851.82221,0.22,-0.72,-0.02,-209,344,-162,-594,602,575,"D"
16015,"carlitos",1323084323,992353,"05/12/2011 11:25",849,1.49,7.87,-93.6,3,"#DIV/0!","0.222657","#DIV/0!",-93.5,3,"-0.9",-93.7,3,"-0.9",0.2,0,1.6778,0.1081,0.0117,7.3047,0.2528,0.0639,-93.5667,0.0522,0.0027,0.03,0.02,-0.03,-19,6,18,-1,604,-303,91.4,-58.2,25,14,82.9192,111.5689,22.9697,527.6067,-53.06,6.4143,41.1434,-3.9598,32.7441,1072.1745,2.12,-1.09,0.39,84,55,-99,742,-129,211,0.13961,"-1.15608","-1.47000",0.96898,"0.38543","-0.07312",-37.3,58.8,36,-60.7,-44.2,10,23.4,103,26,64.1,36.7,80,0.0354,50.7,80,0.5,-9,-21.1,0.5,59.69,101.08,0,3,0.8162,117.7984,15.4608,239.0366,20.7815,11.6316,135.2935,23.986,24.594,604.863,0,-0.18,0.07,12,20,24,-501,362,-16,-166,49.2,-175,"-1.1416","-0.5167","#DIV/0!","0.0029","-1.1845","#DIV/0!",54.1,179,"-1.1",40.6,-176,"-1.1",13.5,355,"0.00",33,47.48182,31.6,162.63573,26450.38182,47.6,3.87691,15.03045,70.11111,131.70322,17345.73737,-0.48,-2.71,-0.67,-206,164,-192,-665,130,506,"D"
16056,"eurico",1322489730,770670,"28/11/2011 14:15",2,-27.8,60,-92.2,8,"1.299859","-0.224472","-0.910566",-92.2,10,"-1.5",-96.4,6,"-1.5",4.2,0.8,-27.4,1.5,2.2,59.7,0.7,0.5,-94.3,1.4,2.01,0.13,-0.03,-0.02,-65,-3,48,142,501,289,139,55.9,91.7,38,5.0012,128.7268,17.7037,313.4195,49.6244,9.468,89.6424,91.2146,1.047,1.0963,-0.02,-0.11,0.18,-277,126,-211,-500,453,92,-0.20488,"1.59451","1.60174",-1.10126,"1.31352","-1.56691",57.6,94.2,39,27.8,90,31,29.8,4.2,8,59.9,62.4,62.4,-0.2515,62.4,137.7,-0.7,-31,31.6,-0.7,93.33,106.11,0,10,3.0598,52.4231,38.9268,1515.2959,16.9429,25.5876,654.7241,88.6449,31.672,1003.1154,0.19,0.14,-0.95,58,56,58,-486,162,298,177,-17.9,136,"3.4166","-1.3875","#DIV/0!","1.9796","-0.5061","#DIV/0!",-10,137,"3.4",-20.4,125,"3.4",10.4,12,"0.00",35,5.52195,-19.87805,176.47821,31144.55976,-17.76829,2.4094,5.80522,132.58537,4.35876,18.99878,-0.35,-0.14,0.49,-216,139,222,-758,982,-250,"E"
16108,"adelmo",1322832939,972396,"02/12/2011 13:35",5,157,-28.1,129,25,"-0.378581","1.372550","-0.930231",132,26,"0.7",129,19,"0.7",3,4.5,154.5,4.8,22.6,-31.8,2.6,6.9,129.6,1,0.92,0.18,0.1,-0.3,57,48,-236,140,490,-506,-89.8,-33.2,58.8,40,84.6969,-53.3381,17.988,323.5692,-14.9221,22.0765,487.37,-30.4121,53.7993,2894.3646,-1.38,0,0.31,71,-158,-353,424,-120,-517,-1.18224,"-1.31445","-0.73319",0.60879,"0.21178","-0.46696",26.9,58.8,40,-36.9,-108,6,63.8,166.8,34,50.3,-33.1,-95,-0.5845,28.9,-27.2,-1.5,-33.1,-97,-1.5,62.08,69.73,0,17,14.4419,96.307,19.3681,375.122,-2.4592,21.3745,456.8682,-55.298,19.7162,388.729,0.24,-0.39,-0.36,-54,80,-135,-541,273,80,0,0,0,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,"#DIV/0!",0,0,"#DIV/0!",0,0,"#DIV/0!",47,31.00348,0,0,0,0,0,0,0,0,0,1.24,-3.48,-0.51,-63,456,-20,-680,562,663,"E"
16129,"adelmo",1322832940,988279,"02/12/2011 13:35",6,135,-33.6,130,18,"-0.935471","-0.272071","0.414397",130,25,"-2.0",129,16,"-2.0",1,6.7,145.5,6.9,48.2,-30.6,1.9,3.8,129.6,0.5,0.25,0.32,0.11,-0.3,72,43,-152,179,616,-276,-32.2,-2.97,-71.8,21,210.5493,-70.0957,25.4645,648.4395,-31.5876,10.0208,100.4159,15.5941,48.5485,2356.9559,3.34,-1.33,0.21,-188,-18,84,175,331,543,1.58009,"-1.27960","-1.38657",1.46674,"-0.50875","-0.27925",-3,67,46,-41.7,-71.8,3,38.73,138.8,43,96.5,-35.7,-46.7,1.4352,-18,-46.7,0.3,-56.6,-129.3,0.3,38.57,82.62,0,18,2.9493,37.6826,19.2319,369.8677,-31.3677,9.1798,84.2684,-105.6502,22.2509,495.1021,-1.19,1.93,0.67,-62,146,-80,-381,430,156,0,0,0,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,"#DIV/0!",0,0,"#DIV/0!",0,0,"#DIV/0!",34,11.98309,0,0,0,0,0,0,0,0,0,0.5,2.49,1,-326,-27,-35,-304,-503,80,"E"
16174,"adelmo",1322832942,984311,"02/12/2011 13:35",8,138,-34.3,142,18,"-1.128366","0.005334","-0.200690",145,21,"-1.6",141,18,"-1.6",4,1.1,138,1,1,-34.3,3.1,9.5,143,1.6,2.71,0.67,0.42,0.16,56,41,-159,213,567,-400,-75.1,-31.4,50.6,35,233.0761,-68.7976,19.972,398.8812,-25.7581,6.6694,44.4809,31.3195,47.3304,2240.1668,2.99,-2.17,0.52,51,-158,-300,500,-161,-454,0.50546,"-0.88724","-1.34768",0.72554,"-0.77816","-0.22030",-6.9,78.1,54,-35.2,-64.2,6,28.26,142.3,48,36.4,-33.7,-106.4,0.2051,3.6,-51.9,0.8,-43.3,-113.8,0.8,46.88,61.94,0,16,1.2224,62.2958,27.927,779.9193,-27.0064,10.2087,104.2178,-84.6283,21.2765,452.6878,0.51,-0.24,-0.64,-51,55,-135,-582,184,93,0,0,0,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,"#DIV/0!",0,0,"#DIV/0!",0,0,"#DIV/0!",37,38.25784,0,0,0,0,0,0,0,0,0,1.33,-2.52,-0.64,-286,215,2,-634,11,474,"E"
16210,"adelmo",1322832945,492326,"02/12/2011 13:35",10,123,-40.7,158,16,"-1.241830","-0.037647","0.945300",160,17,"-1.4",157,16,"-1.4",3,0.2,122.9,0.4,0.1,-40.2,0.5,0.2,158.6,1.1,1.31,0.26,0.1,-0.02,65,37,-138,383,478,-276,-86.8,-18.3,76.4,55,161.1026,-78.87,7.2137,52.038,-24.21,3.7634,14.1631,52.619,21.6311,467.9032,0,-0.27,0.89,43,-237,-482,162,-196,-564,-1.49453,"-0.78692","-1.09267",0.33019,"-0.67989","-0.35720",-18.3,76.4,55,-28.6,9.4,16,10.3,67.02,39,67.6,-28,-81.8,0.2183,6.5,-34.8,-1.1,-28,-84.1,-1.1,34.43,49.29,0,17,2.3658,95.5504,16.3644,267.7926,-9.2991,10.2322,104.6983,-59.6091,15.0768,227.31,0.14,-0.4,-0.08,-45,102,-119,-522,297,102,0,0,0,"#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!","#DIV/0!",0,0,"#DIV/0!",0,0,"#DIV/0!",0,0,"#DIV/0!",53,13.88158,0,0,0,0,0,0,0,0,0,1.54,-2.54,-0.1,12,523,-23,-302,818,657,"E"
16211,"carlitos",1323084332,940414,"05/12/2011 11:25",25,1.12,7.23,-93.3,3,"-0.642438","0.214167","-0.457409",-93.3,4,"-1.4",-94,2,"-1.4",0.7,0.3,0.8,0.3,0.1,7.4,0.1,0,-93.3,0,0,-0.13,0.03,0.26,-21,-5,13,6,601,-311,49.4,-2.92,66.7,18,0.6667,49.425,0.05,0.0025,-3.6225,0.7452,0.5554,66.375,0.3594,0.1292,0.27,-0.1,-0.03,-88,136,76,166,186,597,-1.43333,"-1.16958","-0.68368",0.53476,"-0.57316","0.71979",-2.9,66.7,38,-63.8,-62.3,7,60.88,129,31,-119.4,-11.7,35.6,-1.6247,21.3,147.1,-0.6,-34.4,28.5,-0.6,55.64,118.65,0,2,0.25,-110.9328,7.0109,49.1529,-25.4922,10.3721,107.5802,36.2438,8.6429,74.6992,0.06,-0.27,-0.23,-2,-16,6,-556,263,12,164,58.3,163,"-1.2860","13.9438","#DIV/0!","0.1839","3.5998","#DIV/0!",59.6,171,"-1.3",28.5,-179,"-1.3",31.1,350,"0.00",27,8.66667,84,173.42818,30077.33333,59.1,0.57155,0.32667,-4,197.50781,39009.33333,-0.14,3.15,0.57,-152,154,-160,-676,197,569,"E"
16323,"carlitos",1323084336,996294,"05/12/2011 11:25",29,-7.68,6.13,-93.4,5,"-0.769979","0.057223","0.375923",-92.7,6,"-1.5",-93.7,0,"-1.5",1,2.2,-0.7,7,49.5,5.7,1.2,1.4,-93.2,0.4,0.13,0.19,0.02,-0.02,-22,3,45,2,623,-238,128,-62.6,-55.6,38,40.4842,68.1623,19.4495,378.2844,-32.5697,20.3173,412.794,32.2608,32.9573,1086.1834,-1.62,0.24,0.43,108,-69,-354,685,-266,-229,-1.41414,"0.66654","2.20682",-0.13829,"-1.30512","1.46460",-5,62,38,-64.2,-55.6,10,59.23,117.6,28,104.6,3.8,52.3,0.3293,97.3,59.6,-1,3.8,12.9,-1,93.43,46.75,0,5,45.2372,95.036,16.8952,285.4469,44.7927,27.325,746.6581,33.1778,12.062,145.4919,0.74,-1.28,-0.16,2,45,26,-489,377,10,138,4.93,94.5,"-1.3483","-1.4414","#DIV/0!","0.4162","0.1841","#DIV/0!",54.3,175,"-1.3",-2.6,-176,"-1.3",56.85,351,"0.00",42,61.1541,-19.88525,143.94908,20721.33661,20.94967,19.99722,399.88886,-1.07213,100.55605,10111.51971,0.22,-0.83,-0.16,14,366,-185,-251,737,536,"E"
16350,"carlitos",1323084337,976289,"05/12/2011 11:25",30,7.97,4.04,-91.7,3,"-0.284570","-0.130813","0.705637",-91.7,5,"-1.6",-93.3,0,"-1.6",1.6,1.7,3.3,5.8,33.9,5,1.8,3.4,-92.4,0.6,0.34,0.13,-0.03,-0.07,-21,21,-5,5,544,-434,58.3,4.59,65.3,21,68.1591,81.8563,27.0025,729.1366,-32.2294,28.0305,785.7061,19.4725,43.6131,1902.1059,-0.93,0.61,-0.25,-131,155,56,110,263,574,-1.67764,"-1.11902","-0.50592",0.27711,"-0.58327","0.62004",7.7,66.4,39,-62.1,-58.8,11,69.8,125.2,28,117.4,1.4,39.6,0.5268,93,147,6.1,-68.8,-70.4,6.1,161.83,217.33,0,14,6.7589,-46.6526,103.1239,10634.5314,-1.7762,23.3906,547.1194,15.8535,51.0399,2605.0761,-0.74,2.42,0.18,2,129,54,-389,478,40,-146,6.55,-49.5,"-1.6289","-1.4962","#DIV/0!","0.1429","0.3211","#DIV/0!",44,176,"-1.6",4.7,-175,"-1.6",39.27,351,"0.00",37,98.04078,-26.52083,149.98723,22496.16977,22.94104,14.70217,216.15377,-9.65833,112.7567,12714.07355,0.79,0.98,0.8,121,-202,-271,369,-650,-241,"E"
16417,"carlitos",1323084341,940301,"05/12/2011 11:25",33,7.99,4.71,-91.3,2,"-0.563713","-0.719516","0.543836",-90.7,4,"-0.7",-92.4,1,"-0.7",1.7,0.9,3.7,5.7,32.9,4,0.7,0.6,-91.3,0.5,0.3,0.21,-0.05,0.03,-14,9,-15,16,531,-439,157,-40.9,-87.8,38,47.4718,78.9489,31.5237,993.7447,-21.4906,27.3923,750.3373,42.8664,58.7143,3447.3635,-2.95,1.36,-0.74,49,-52,-369,359,-299,-475,-1.63247,"-0.15381","0.04215",-0.13214,"-1.10459","-0.18460",13.5,94.4,38,-61.7,-87.8,9,75.2,182.2,29,117,10.7,38.4,0.2991,37,54.8,-0.8,-134.7,-74.7,-0.8,171.75,129.48,0,10,3.6327,-36.2912,87.1486,7594.8717,-20.5796,48.4298,2345.4412,-15.4101,45.4188,2062.8652,-0.51,1.86,-0.07,10,86,35,-407,467,10,-153,27.6,-88.9,"-1.3703","0.6869","#DIV/0!","0.3255","1.2837","#DIV/0!",45,171,"-1.4",7.3,-179,"-1.4",37.66,350,"0.00",29,93.78168,-86.48936,126.86639,16095.08141,24.15745,12.9971,168.92462,-46.12766,94.07042,8849.24378,-0.27,3.92,0.84,-41,-142,-244,-49,-622,-3,"E"
16469,"carlitos",1323084343,980325,"05/12/2011 11:25",35,7.76,3.8,-91.2,2,"-1.105744","0.707967","0.647834",-91.2,5,"-1.1",-92.5,1,"-1.1",1.3,2.2,0.9,5.7,32.3,4.5,0.7,0.6,-92,0.4,0.17,0.16,0,0.05,-13,13,-2,20,547,-434,91.5,-50.2,3.55,15,55.8784,74.0216,5.705,32.5469,-9.2453,22.1026,488.5266,66.7147,27.1794,738.72,-4.17,1.45,-0.54,37,29,-141,758,-211,5,-1.20835,"-0.79135","-1.17081",-0.4635,"-0.55153","-0.59936",16.8,99.1,34,-50.2,3.6,10,67,95.55,24,-113.6,-17.5,-39.4,1.2927,40.9,124,7.6,-128.1,-85.5,7.6,169.01,209.43,0,3,8.6149,-49.9601,92.2573,8511.4002,-4.6242,32.5371,1058.6646,-17.5064,48.3249,2335.2916,-0.32,0.64,0.44,-5,-26,-11,-603,172,-46,-160,45.2,-123,"-1.5654","2.5274","#DIV/0!","-0.1636","1.7822","#DIV/0!",45.2,176,"-1.6",11.1,-178,"-1.6",34.1,354,"0.00",23,54.05255,-96.2549,123.10838,15155.67373,27.80784,11.38242,129.55954,-65.56078,90.23422,8142.21523,-0.45,4.19,1.72,-86,-42,-200,-420,-318,335,"E"
16498,"carlitos",1323084345,996292,"05/12/2011 11:25",36,9.43,4.77,-91.7,3,"-1.169459","0.415333","0.491951",-91.7,5,"-1.1",-92.2,1,"-1.1",0.5,1.6,1.1,6.2,38.2,4.8,0.6,0.4,-92,0.2,0.03,-0.1,0.05,0.23,-18,0,-20,13,537,-431,81,-37.2,30.4,10,13.5183,75.8116,6.1186,37.4377,-14.164,14.332,205.4059,61.8535,19.6353,385.5468,-4.38,1.72,-0.98,17,93,-2,681,-53,287,-0.86673,"-0.24111","-0.45530",-0.61686,"-0.83376","-0.82344",1.8,83.5,23,-44.9,12.4,10,46.72,71.1,13,-134.9,3.6,-21.9,-0.1992,48.4,140.1,2.1,-123.3,-37.2,2.1,171.66,177.25,0,3,21.5681,4.9814,93.6344,8767.3948,1.0973,38.8968,1512.9591,43.1733,47.3747,2244.3634,-0.14,0.18,0.07,1,-27,-6,-607,185,-22,172,48.4,-160,"-1.3232","-0.6480","#DIV/0!","0.3225","-0.7184","#DIV/0!",48.4,-72.9,"-1.3",22.7,-160,"-1.3",25.7,87.1,"0.00",24,58.55814,-145.13953,71.79852,5155.02769,33.46279,8.2333,67.78715,-100.77442,25.3973,645.0229,-0.55,4.11,1.1,-97,87,-192,-596,-64,417,"E"
16569,"carlitos",1323084348,952373,"05/12/2011 11:25",39,-5.57,2.38,-91.9,2,"-0.600611","-0.689914","0.594700",-91.2,5,"-0.7",-91.9,1,"-0.7",0.7,1.5,6.3,6.6,43.5,5.6,1.2,1.5,-91.5,0.2,0.04,-0.22,-0.1,-0.62,-8,7,12,-5,613,-298,90.6,-28.2,38.8,16,200.3654,133.8936,17.6314,310.8676,-28.7319,10.7553,115.677,-56.1064,41.821,1748.9987,3.18,-1.73,0.41,-24,155,22,622,73,319,-1.24239,"-0.36610","-1.19113",0.40261,"0.87523","-0.05777",-10.1,38.8,57,-42,-100,12,31.9,138.8,45,86.9,40.2,53.9,-0.2328,43.5,128.1,-0.5,-16.1,6.8,-0.5,59.59,121.34,0,17,25.6078,19.4733,84.3498,7114.884,21.2641,17.3973,302.6669,70.6797,33.8786,1147.758,0,0.22,-0.11,64,125,84,-231,506,188,177,41.5,-156,"-1.2347","4.0329","#DIV/0!","0.3512","-2.2151","#DIV/0!",41.5,174,"-1.2",-9.3,-180,"-1.2",50.77,354,"0.00",25,57.08418,150.6383,12.11974,146.88807,10.95851,16.7002,278.89675,75.98085,88.61291,7852.24723,-0.59,-3.53,-1.66,-99,78,-214,-579,-103,418,"E"
16597,"carlitos",1323084351,976364,"05/12/2011 11:25",40,7.1,5.52,-92.1,3,"-0.983394","0.688946","-0.200726",-92.1,6,"-0.8",-93.4,1,"-0.8",1.3,1.9,-3,4.8,22.9,4.4,1.2,1.5,-92.9,0.4,0.14,0,0.06,0.54,-5,-1,-32,14,564,-396,138,-32.9,-61.4,36,34.2474,89.2795,19.5142,380.8031,-16.4327,17.6541,311.6665,46.1627,51.6242,2665.0589,-2.47,1.32,-0.44,38,-39,-353,484,-290,-397,-1.77993,"-0.74804","-0.06791",-0.15697,"-0.83032","-0.63653",4.4,95.9,36,-40.1,-61.4,11,44.45,157.3,25,-140.6,-8.5,-14.1,0.5354,66.6,138.4,2,-53.3,-14.1,2,119.88,152.58,0,4,19.3462,47.9996,78.8578,6218.5467,20.2216,23.9432,573.2775,58.647,30.3634,921.9368,0.03,-0.13,-0.26,-3,-35,-5,-575,262,-46,141,15.2,106,"-0.3602","-1.2879","#DIV/0!","-0.1416","0.6954","#DIV/0!",48.5,174,"-0.4",15.2,-180,"-0.4",33.3,354,"0.00",41,45.20666,-32.02273,156.074,24359.09249,34.56591,8.35166,69.75021,-32.54773,119.15117,14197.00209,-0.19,3.2,0.97,57,350,-187,-455,731,612,"E"
16622,"carlitos",1323084352,989188,"05/12/2011 11:25",41,-3.09,5.37,-92.9,1,"-0.296376","-0.712539","-0.104399",-91.2,5,"-0.6",-92.9,1,"-0.6",1.7,1.1,7.8,4.9,24.3,5.6,0.5,0.3,-91.9,0.5,0.28,-0.1,-0.02,-0.43,-12,3,-5,5,587,-349,81.8,-6.81,80.2,23,171.7959,125.658,26.8607,721.4976,-29.2404,9.7303,94.679,-18.6868,56.5121,3193.6145,2.18,-0.92,-0.13,-146,175,22,99,307,574,-0.34389,"-1.36799","-1.57804",0.4,"0.48504","-0.00800",-6.8,80.2,50,-43.5,-77.8,12,36.69,158,38,91,37.9,51.1,0.1866,38.3,152.9,-0.8,-25.5,-7.2,-0.8,63.77,160.14,0,15,27.4567,13.1238,84.7022,7174.4555,16.0935,18.8251,354.3861,71.9875,37.4584,1403.1348,0.13,0.96,-0.07,53,113,70,-190,557,98,-155,30.1,-91.8,"-1.7207","-1.0960","#DIV/0!","-0.1267","-0.8071","#DIV/0!",40.5,180,"-1.7",-3.5,-174,"-1.7",43.97,354,"0.00",30,83.07143,68.9,141.0347,19890.78571,19.8984,16.9668,287.87235,39.362,116.73724,13627.58281,-0.59,-3.21,-1.87,-9,-154,-247,-42,-636,-25,"E"
16701,"carlitos",1323084355,984274,"05/12/2011 11:25",44,2.19,7.96,-93.2,3,"-0.150950","-0.646715","1.362688",-93.1,4,"-0.3",-93.5,3,"-0.3",0.4,0.2,1.7,0.6,0.4,8.2,0.6,0.3,-93.3,0.1,0.01,-0.02,0,-0.03,-17,6,20,10,608,-310,147,-22.5,-63.3,48,123.4073,104.4204,25.5523,652.9217,-19.0255,15.3777,236.4743,24.5302,65.7938,4328.8285,0.43,-0.61,0.08,75,-126,-447,378,-392,-416,-1.12269,"-1.51655","-0.79505",0.6507,"-0.01247","0.14527",8.4,117,49,-35.7,-65.2,11,44.09,182.2,38,-81.5,14,-73.6,0.6328,16.2,121.4,-0.9,-39.6,-88.2,-0.9,55.78,209.56,0,7,3.6947,-87.4581,30.8099,949.2489,-12.1577,15.8742,251.9903,-9.4397,71.0596,5049.4663,0.11,0.11,0.05,10,-52,-48,-606,169,-177,147,38,125,"-1.2326","-0.8344","#DIV/0!","-0.2526","-0.6876","#DIV/0!",38,125,"-1.2",13.1,102,"-1.2",24.9,23,"0.00",34,3.07398,144.02041,2.61797,6.85374,28.30816,8.01844,64.29535,117.08163,7.12927,50.82653,-0.02,-0.16,-0.11,-58,255,-200,-564,719,725,"E"
16780,"pedro",1323095062,976307,"05/12/2011 14:24",126,139,21.5,10.8,23,"-0.990604","-0.307666","-0.578042",10.8,25,"-1.0",2.5,19,"-1.0",8.34,3.7,135.9,4.7,21.6,25.5,1.8,3.1,6.5,2.3,5.23,-0.08,-0.08,-0.84,-54,70,-210,-1,525,-459,10.5,30.6,-80.4,14,152.08,-10.9094,50.1314,2513.1605,-11.7102,43.0972,1857.3668,-26.0756,65.0541,4232.0402,-1.59,0.21,0.28,10,19,132,-415,310,504,-1.61621,"0.27977","-0.57588",-0.22453,"1.35517","0.87963",37.3,118,49,-77.9,-80.4,9,115.2,198.4,40,-14.7,12.9,137.4,-0.9815,31.1,137.4,0.8,-7,84.9,0.8,38.08,52.51,0,12,1.8861,-36.0602,12.1844,148.4592,13.058,7.4618,55.6784,117.5304,11.5084,132.4432,0.9,-0.18,-0.43,15,-17,114,452,-586,-68,117,6.09,102,"-1.4581","-1.1100","#DIV/0!","0.3814","0.5184","#DIV/0!",41.2,117,"-1.5",-10.1,83.8,"-1.5",51.3,33.2,"0.00",43,16.27796,119.12,3.2112,10.31184,11.6552,18.70835,350.00254,96.136,10.71649,114.84317,0.37,-2.33,-0.3,15,397,-146,-359,781,688,"E"
16826,"pedro",1323095064,968352,"05/12/2011 14:24",128,139,21.4,11.9,23,"-0.939904","-0.361331","-0.352626",13.4,25,"-1.3",7.1,19,"-1.3",6.28,2.7,136.5,4.3,18.8,24.8,1.7,2.8,10.6,2.1,4.34,-0.18,-0.13,-0.82,-46,66,-208,4,513,-468,21.7,9.01,-133,12,81.5301,17.6219,35.4991,1260.1896,-11.6992,37.3665,1396.2546,-100.5688,45.9665,2112.9235,-1.73,0.42,0.33,3,40,112,-341,358,505,-0.8105,"9.16615","-0.15990",-0.8131,"3.04295","0.88275",24.1,75.2,37,-86.2,-133,5,110.3,208.2,32,-3.1,19.7,137.1,-0.7224,39.9,137.7,0.2,-10.3,76.4,0.2,50.24,61.31,0,10,2.8506,-38.2308,17.9112,320.8096,13.2563,10.8676,118.1045,113.7124,14.9569,223.7092,0.47,-0.37,-0.18,19,-3,95,463,-583,-83,135,23.7,137,"-0.5877","6.8727","#DIV/0!","0.7770","-2.7672","#DIV/0!",55.2,172,"-0.6",-10.7,-179,"-0.6",65.9,351,"0.00",44,40.92021,135.89583,8.73301,76.26551,11.93708,20.71632,429.16584,89.80208,79.37774,6300.82489,1.14,-4.69,-0.36,-18,413,-132,-612,607,578,"E"
